ideaID,content,authorID,timeStamp,,,,
xcABPqQG3ortSoqtH,Halo costumes and body paint groom will dress as Sarge and the bride will dress as Cortana.,A2QJEZZWUPNL4A,1.44E+12,Near-Near,[Halo] [costumes and body paint] groom will dress as Sarge and the bride will dress as Cortana.,4,0.333581292
xeNMADkiykRRBQTyr,"books books All the guests will be seated at tables that have books in a stack in the center of the each table. The books will have a theme or common genre. Or you cold make it into a game, where guests need to guess what the books have in common. They can submit their ideas and the winners gets a prize.",AR9ZC60MDS2Q,1.44E+12,Far-Near,"[books] [books] All the guests will be seated at tables that have books in a stack in the center of the each table. The books will have a theme or common genre. Or you cold make it into a game, where guests need to guess what the books have in common. They can submit their ideas and the winners gets a prize.",4,0.48833776
xhb7Auu5diskcEzY9,Candy shop Candy bar Guests can help themselves to a candy bar at the reception,A1RSJ45RXTREWN,1.44E+12,Far-Far,[Candy shop] [Candy bar] Guests can help themselves to a candy bar at the reception,3.333333333,-0.510725494
xiGQwkogHuPRtBiWi,Music Instrument Everyone will play the wedding march on whatever instrument they bring,ABBZGF22NICO7,1.44E+12,pInspControl,[Music] [Instrument] Everyone will play the wedding march on whatever instrument they bring,5.857142857,0.852920154
xiQkXf5Qs7tiz7ovo,Up in the clouds Blue outfit Another cool blue idea people may like,AVU1N78F92K93,1.44E+12,Far-Near,[Up in the clouds] [Blue outfit] Another cool blue idea people may like,4.8,0.349173381
xpXPTR2Sos7W9gMEv,Island beach toys The wedding will be on the beach and people will get to play with beach toys,A3DCWHFPPB2XDJ,1.44E+12,Near-Far,[Island] [beach toys] The wedding will be on the beach and people will get to play with beach toys,3,-0.384922586
xqFfmAsEqZRRcXcLS,halloween carved pumpkin Pumpkins with candles inside could light the isle the bride walks down,A3VBJKFVE970LX,1.44E+12,Far-Far,[halloween] [carved pumpkin] Pumpkins with candles inside could light the isle the bride walks down,3.857142857,-0.045267565
xqn6j2PzYuzrpiifH,Beach party beach ball The wedding would feature summer attire and a beach ball to be thrown around at the reception,A2B0FLA55RH047,1.44E+12,Near-Near,[Beach party] [beach ball] The wedding would feature summer attire and a beach ball to be thrown around at the reception,2.333333333,-0.917889926
xvrp3jsfJNG5We7cK,Eighties Hair Bands Wig People will be asked to dress in eighties music attire and wear outrages wigs from the peiod.,A3B6K6TUKM2133,1.44E+12,Far-Near,[Eighties Hair Bands] [Wig] People will be asked to dress in eighties music attire and wear outrages wigs from the peiod.,3,-0.210584688
y8i8EatGgWqSGSuCc,"Star Trek Star trek costume As avid trekkers, Pat and Taylor want you to help them celebrate their special day with costumes and props from Star Wars. ",A32W24TWSWXW,1.44E+12,Far-Far,"[Star Trek] [Star trek costume] As avid trekkers, Pat and Taylor want you to help them celebrate their special day with costumes and props from Star Wars. ",2.5,-0.975234428
y9br3DQEXCNyAcoto,circus rings A game of ring toss will be played during the reception.,A30QIP839AZBGL,1.44E+12,Far-Far,[circus] [rings] A game of ring toss will be played during the reception.,3.666666667,0.010885913
yKRFTcvimLPHccZ7K,"Steam punk antique prop or small mechanical device Perhaps, this couple wishes to have a Steam punk themed wedding. There would be items such as watches, odd gadgets n such for conversation pieces.",A5QFWF0JLL3EH,1.44E+12,Near-Near,"[Steam punk] [antique prop or small mechanical device] Perhaps, this couple wishes to have a Steam punk themed wedding. There would be items such as watches, odd gadgets n such for conversation pieces.",5.25,0.587705155
yLn6yjytGWTnFWp8f,"rap microphone All the guests will dress like they are in a hip hop video, and they will all have microphones. ",A12J4IRF5Z06BT,1.44E+12,pInspControl,"[rap] [microphone] All the guests will dress like they are in a hip hop video, and they will all have microphones. ",4.5,-0.013529525
yNBrt8HXWPaWdCujN,"Cartoon Cartoon character costume Guests will attend as unique cartoon characters: Disney, etc.",A31BENEKICWUVP,1.44E+12,Far-Near,"[Cartoon] [Cartoon character costume] Guests will attend as unique cartoon characters: Disney, etc.",4,0.35401741
yPBYDrEYHKtdk7aMo,party food have great food at the party after the wedding,A1CKIYN01NV9GJ,1.44E+12,Far-Far,[party] [food] have great food at the party after the wedding,1.666666667,-1.198237431
yR6gTQc7jcu5chsxk,Instagram Pineapple shirts Everyone will wear different pineapple shirts that they will share with the couple on Instagram.,A1C0P72V4V16QN,1.44E+12,Far-Far,[Instagram] [Pineapple shirts] Everyone will wear different pineapple shirts that they will share with the couple on Instagram.,4.4,0.259605277
ySaxL4FMTjmYLpexH,Steam punk old weapons The concept behind the steam punk wedding is to make everything seem as if it was to fit in a steam punk setting.  The old weapons are used as props to help immerse the setting more. ,A4ZW4GNQ98HV6,1.44E+12,Far-Far,[Steam punk] [old weapons] The concept behind the steam punk wedding is to make everything seem as if it was to fit in a steam punk setting.  The old weapons are used as props to help immerse the setting more. ,6.166666667,1.081502462
yWCwJ3hxNdyCqxgeE,Tie Dye T-shirts Shirts will be tie dyed as an activity at the reception,A1WH32GYQOHIRQ,1.44E+12,Near-Far,[Tie Dye] [T-shirts] Shirts will be tie dyed as an activity at the reception,4.5,0.006893704
yWTqcJEs4sH3TtHTB,70's Disco Attire Disco Dancing ,AT8WISY6ZVNWA,1.44E+12,Near-Near,[70's] [Disco Attire] Disco Dancing ,3,-0.713955505
yagG4N2EfvLgeThzN,"Vacation Camping Gear gift the couple with camping gear you can't go without, open gifts and decorate",ATL88E7W705EG,1.44E+12,Near-Near,"[Vacation] [Camping Gear] gift the couple with camping gear you can't go without, open gifts and decorate",4.666666667,0.22109553
yoCzWsyYxu6CoKymj,PC vs Mac AIDS Wife (PC) has sex with AIDS infected person and contracts the disease. Then husband (Mac) fucks wife but does not contract the disease.,A25M8E1A9XVR5A,1.44E+12,Far-Near,[PC vs Mac] [AIDS] Wife (PC) has sex with AIDS infected person and contracts the disease. Then husband (Mac) fucks wife but does not contract the disease.,4.4,0.009523802
z2a7RFoDDSWFPA5zK,Garden Garden tool Bring seeds and garden tools to plant a portable garden in a kiddie pool,ATL88E7W705EG,1.44E+12,Near-Near,[Garden] [Garden tool] Bring seeds and garden tools to plant a portable garden in a kiddie pool,5.666666667,0.893523833
z3o8XBx23p7QRcoDk,Pets Dog Wedding will include mock weddings of people's animals,ABBZGF22NICO7,1.44E+12,pInspControl,[Pets] [Dog] Wedding will include mock weddings of people's animals,5.166666667,0.59890743
z4SaXLziFZXX5obi7,water water balloons throw water balloons instead of rice,A1VCAMP3XM62R4,1.44E+12,Far-Near,[water] [water balloons] throw water balloons instead of rice,5,0.684783056
z4Zo4fAKS4Y8YPukf,"Ghostbusters Bible The guests will each receive a Bible, and will quickly select a short reading that relates to the Ghostbuster theme based on their own familiarity with scripture. The group will then arrange the readings in narrative order and will try to perform the script from start to finish. ",A2DB0ZQHVD35PW,1.44E+12,Near-Far,"[Ghostbusters] [Bible] The guests will each receive a Bible, and will quickly select a short reading that relates to the Ghostbuster theme based on their own familiarity with scripture. The group will then arrange the readings in narrative order and will try to perform the script from start to finish. ",5.25,0.682823762
z5wjHgonpTvHpp8uK,tropical pineapple pineapples will be used for the food and drinks at the reception.,A33B85TN97HQ33,1.44E+12,Near-Near,[tropical] [pineapple] pineapples will be used for the food and drinks at the reception.,2.5,-0.695819294
zBSrFRgKSYB55u39E,Circus Clown The wedding with be done in a circus tent and the clowns will perform after.,A39W0L8ENJR734,1.44E+12,pInspControl,[Circus] [Clown] The wedding with be done in a circus tent and the clowns will perform after.,5.5,0.904928246
zEe7uksdKf9t2Qd75,Roaring 40s old suits and dresses Outside and inside of a bigger mansion - or hotel with jazz and bar happening.,A2HGDILIMZWQI9,1.44E+12,Near-Near,[Roaring 40s] [old suits and dresses] Outside and inside of a bigger mansion - or hotel with jazz and bar happening.,4.2,-0.022039988
zP8b6p6CvnxEWS4jR,"television remote control All the guests will have remote controls, which will control TV's with a feed of the wedding on it. The TV's will be placed behind the people getting married.",A12J4IRF5Z06BT,1.44E+12,pInspControl,"[television] [remote control] All the guests will have remote controls, which will control TV's with a feed of the wedding on it. The TV's will be placed behind the people getting married.",5.333333333,0.963906383
zPfmw8Qsc5kCzAo3a,Michael Jackson silver glove Bridal party and guest can wear attire that is MJ themed. The bridal party will wear one silver glove on one hand and a hat from Smooth Criminal video. White suits for everyone.,AG7K589T2CWFH,1.44E+12,pInspControl,[Michael Jackson] [silver glove] Bridal party and guest can wear attire that is MJ themed. The bridal party will wear one silver glove on one hand and a hat from Smooth Criminal video. White suits for everyone.,5.333333333,0.451275806
zSmCFPcBuHyA5N3gf,food ingredient Each guest should bring 1 ingredient of their choosing to make the bride and groom eat it.,A2OJ5XOEKTKRR9,1.44E+12,Far-Near,[food] [ingredient] Each guest should bring 1 ingredient of their choosing to make the bride and groom eat it.,3.8,0.131941371
zTEsamNKoSDRY8bQd,casino poker There can be a poker table for different casino games.,A3GLT78I4NBP4Q,1.44E+12,Near-Far,[casino] [poker] There can be a poker table for different casino games.,3.666666667,0.078617677
zagodLFkc3ajds5bh,Disney Mickey mouse hats All guests can wear mickey hats,A1RSJ45RXTREWN,1.44E+12,Far-Far,[Disney] [Mickey mouse hats] All guests can wear mickey hats,3.6,0.209636023
znK6Zpfp8ytC6W6i5,Football Helmet Everyone can dress as their favorite football player or team; wear the full uniform with pads if necessary,AA4T7L2N9LNKI,1.44E+12,Near-Near,[Football] [Helmet] Everyone can dress as their favorite football player or team; wear the full uniform with pads if necessary,5.5,0.793448345
zu58jeNRCyYcQXeKM,Southern Belle lace umbrella The women will bring lace umbrellas to use to attempt to catch the bouquet.  The will also use this in some of the dances at the reception.,A33B85TN97HQ33,1.44E+12,Near-Near,[Southern Belle] [lace umbrella] The women will bring lace umbrellas to use to attempt to catch the bouquet.  The will also use this in some of the dances at the reception.,4,-0.275166944
zxPNNEMbqR9qDhxZF,disco bell bottom pants a disco dance floor and bell bottom pants,A1VCAMP3XM62R4,1.44E+12,Far-Near,[disco] [bell bottom pants] a disco dance floor and bell bottom pants,3.25,-0.041631132
zzSZDxe5qYxxWdB9Z,Memories post card Guest will bring a postcard and write a message for the couple to be opened on their anniversary.,A1D01TUSE0H5TW,1.44E+12,pInspControl,[Memories] [post card] Guest will bring a postcard and write a message for the couple to be opened on their anniversary.,4.2,-0.064826086
234752aNhct2Bt8xX,Western Cowboy Boots The boots will be decorated and be very fashionable. The center pieces will be boots with flowers and the food will be western BBQ.,A2PXJTMWGUE5DC,1.44E+12,Near-Near,[Western] [Cowboy Boots] The boots will be decorated and be very fashionable. The center pieces will be boots with flowers and the food will be western BBQ.,3,-0.109750683
28khdgZhJabHAqgjS,Alice In Wonderland A Mirror You can't get to Wonderland unless you go through the looking glass.,A1BKQCFVTE9173,1.44E+12,Near-Far,[Alice In Wonderland] [A Mirror] You can't get to Wonderland unless you go through the looking glass.,5.666666667,1.093270459
2ZdYzNNBfzhGBWnFp,Grateful Dead Tie dye The theme of the wedding is the Grateful Dead. We ask that everyone please bring a tie die shirt.,AU9JSBIVI1ZS1,1.44E+12,Near-Far,[Grateful Dead] [Tie dye] The theme of the wedding is the Grateful Dead. We ask that everyone please bring a tie die shirt.,5.5,0.523654831
2gCe72x5pmFQw7wbC,"Willy Wonka Candy The reception can have a candy theme, and oompa loompas everywhere.",A1GBOH6P5JZ681,1.44E+12,Far-Far,"[Willy Wonka] [Candy] The reception can have a candy theme, and oompa loompas everywhere.",5.125,0.585871041
2sRk5nMEqtxBfvTbF,The Great Gatsby vintage outfit Everyone will wear outfits that look like they're from the time period.,A1RTGA9KHJ6VS4,1.44E+12,Far-Near,[The Great Gatsby] [vintage outfit] Everyone will wear outfits that look like they're from the time period.,4,-0.162098079
3TtdA2NwikPmWHC7E,Renaissance Medieval outfit It will be fantasy themed and everyone will be wearing outfits appropriate for that time.,A2CSENNI43N272,1.44E+12,pInspControl,[Renaissance] [Medieval outfit] It will be fantasy themed and everyone will be wearing outfits appropriate for that time.,5.5,0.627870702
3bLFNcyiFyNEEfes6,Opera Horned Helmet The wedding can have a phantom of the opera theme and dress code.,A1GBOH6P5JZ681,1.44E+12,Far-Far,[Opera] [Horned Helmet] The wedding can have a phantom of the opera theme and dress code.,6.5,0.751743636
3bkHZiwyxHHdHZvyG,pixar Costumes Everyone comes dressed as their fav character at a pixar inspired wedding,A3GWGTLQNHVQ2M,1.44E+12,Near-Near,[pixar] [Costumes] Everyone comes dressed as their fav character at a pixar inspired wedding,5,0.45074329
3vnxADYtMi6jB6DJG,"goth darkness a goth style wedding. All black, dark colors and black cake. A general Gothic wedding ",A1S6C6EN8MPKC3,1.44E+12,pInspControl,"[goth] [darkness] a goth style wedding. All black, dark colors and black cake. A general Gothic wedding ",3.6,-0.049256231
45T4y6wYs3rsmA6eT,"Renaissance Fair Medieval outfit Guests will dress appropriately: chain mail armor, sword and scabbard, etc.",A3G2JDGJCXCWVD,1.44E+12,pInspControl,"[Renaissance Fair] [Medieval outfit] Guests will dress appropriately: chain mail armor, sword and scabbard, etc.",6,0.282548544
4awGZgQsKMmnjmjPQ,FALL pumpkin The pumpkin will be used as decor for the ceremony and then carved as entertainment for reception.,A2LAKROAU2MVEN,1.44E+12,Far-Far,[FALL] [pumpkin] The pumpkin will be used as decor for the ceremony and then carved as entertainment for reception.,3,-0.348670069
4sy4pKC99ovHe9bsj,Rustic Burlap Burlap will become tablecloth,A2LAKROAU2MVEN,1.44E+12,Far-Far,[Rustic] [Burlap] Burlap will become tablecloth,4,-0.340215169
55eTDht43g6zqDBAi,hoedown flannel shirt Guests will wear the flannel shirts as light jackets during the outdoor cocktail hour. ,A37H4LHTQ3J1Y8,1.44E+12,Near-Far,[hoedown] [flannel shirt] Guests will wear the flannel shirts as light jackets during the outdoor cocktail hour. ,4,0.357334074
5jTk3Lgni83bYnnXS,formal dress clothes white tie,A2MVVY1KMW999,1.44E+12,Near-Far,[formal] [dress clothes] white tie,1.5,-1.180785291
5kx4cHzagZY7NsHAR,Toga Toga They can have a roman wedding.,A1GBOH6P5JZ681,1.44E+12,Far-Far,[Toga] [Toga] They can have a roman wedding.,5,-0.142148725
6NwGn523JNbpCtLoQ,Pet Pet Bring your pets!,AF0VG11SRWZUM,1.44E+12,Near-Far,[Pet] [Pet] Bring your pets!,5.25,0.527977719
6dEKDakoRKA9A4Lek,"Masquerade Ball Mask The reception will include a masquerade ball, so all attendees will need masks.",A3G2JDGJCXCWVD,1.44E+12,pInspControl,"[Masquerade Ball] [Mask] The reception will include a masquerade ball, so all attendees will need masks.",3,-1.074269316
6k4QrfmJXd9AFctdo,Astronomy Planets on wires They will put planets or constellations on their clothing. They will have a wedding cake decorated with stars. The band will have stars and constellations on their drums and guitars,A18T7E73TNGOKP,1.44E+12,Far-Near,[Astronomy] [Planets on wires] They will put planets or constellations on their clothing. They will have a wedding cake decorated with stars. The band will have stars and constellations on their drums and guitars,4.5,0.380512265
6m3bcsCzEacgC3AJi,Baseball Cap Baseball cap is required for all guests.,AU9JSBIVI1ZS1,1.44E+12,Near-Far,[Baseball] [Cap] Baseball cap is required for all guests.,2.5,-0.962368158
72HwsosyqERyefWf6,BBQ BBQ sause bring you napkin and empty stomach because it's a bbq wedding.,ASZME2HK3WFW2,1.44E+12,Far-Far,[BBQ] [BBQ sause] bring you napkin and empty stomach because it's a bbq wedding.,2,-1.306825629
7Ebqk7Tr3iTgYBT6M,White White clothes Everyone wears all white.,A19406O89BADON,1.44E+12,Far-Near,[White] [White clothes] Everyone wears all white.,3.285714286,-0.855500567
7HspapAtbuev2LLxs,"Babies Baby Gift Baby gifts of all types (blankets, bottles, etc) will be displayed around the venue. Colors are baby pink and baby blue.",A3KYY84QBQYURV,1.44E+12,Near-Near,"[Babies] [Baby Gift] Baby gifts of all types (blankets, bottles, etc) will be displayed around the venue. Colors are baby pink and baby blue.",2.8,-0.307953494
7aHym4jxxrrjuYTsd,Mermaids Swim fins Everyone will be swimming,AF0VG11SRWZUM,1.44E+12,Near-Far,[Mermaids] [Swim fins] Everyone will be swimming,4.333333333,0.660126971
7vxHB7jpfQ7hrpsFn,Water Fight squirt guns Everyone brings squirt guns to shoot during the wedding.,A21DOCRFZD6YKE,1.44E+12,pInspControl,[Water Fight] [squirt guns] Everyone brings squirt guns to shoot during the wedding.,4.333333333,0.167589862
85bYqALtd5LruteHB,Horror i knife  dress like your fav movie killer,ASZME2HK3WFW2,1.44E+12,Far-Far,[Horror] [i knife ] dress like your fav movie killer,4.8,0.755728464
8K989nzQ8ZhfWq4RF,Batman The Bat Mobile The two will get married dressed as Batman and Cat-women then leave in the Bat Mobile ,A2NGG3KW6YTS1G,1.44E+12,Near-Far,[Batman] [The Bat Mobile] The two will get married dressed as Batman and Cat-women then leave in the Bat Mobile ,4,0.352662892
8PnQnGcMKh2HT4HCC,Fairytales Costumes or Books A true Fairytale wedding can be made more magical by incorporating the thumeing of the bride or grooms favorite story. A book moment for themselves or future children make it even more fun!,A3KYY84QBQYURV,1.44E+12,Near-Near,[Fairytales] [Costumes or Books] A true Fairytale wedding can be made more magical by incorporating the thumeing of the bride or grooms favorite story. A book moment for themselves or future children make it even more fun!,3.6,-0.468262414
8azGJApzG7jTgWZxd,Ocean Seashell Use the seashells to line the aisle. ,AF0VG11SRWZUM,1.44E+12,Near-Far,[Ocean] [Seashell] Use the seashells to line the aisle. ,3.5,0.289705179
8gCS9n3nXWEKcxfaM,"Museum Historical items People will dress up as historical figures like Abe Lincoln,  people from Egypt, ancient Mayans. The cake will be decorated like a Mayan temple or pyramid. ",A18T7E73TNGOKP,1.44E+12,Far-Near,"[Museum] [Historical items] People will dress up as historical figures like Abe Lincoln,  people from Egypt, ancient Mayans. The cake will be decorated like a Mayan temple or pyramid. ",5.428571429,0.597214881
8pmXctmZ2sPro7Xhc,Halloween Costume Everybody will dress up for Halloween,A1BKQCFVTE9173,1.44E+12,Near-Far,[Halloween] [Costume] Everybody will dress up for Halloween,2.5,-0.689552784
9P5MShv3hZNAyuwru,"New Years noise makers There will be a count down and ball drop, and everybody will use their noise makers.",A1BKQCFVTE9173,1.44E+12,Near-Far,"[New Years] [noise makers] There will be a count down and ball drop, and everybody will use their noise makers.",6,1.806483402
9R7cL67C3hSMDgYo3,beach shells The wedding will be completely decorated with shells. There will be shells on the tables and used as a walkway.,A1B5SSGMTAQ9B5,1.44E+12,Far-Far,[beach] [shells] The wedding will be completely decorated with shells. There will be shells on the tables and used as a walkway.,2.5,-0.485620835
9X37W8FNNdLrJeQbT,"Constellations Something glittery You are all stars at the wedding, so we will get your pictures sparkling in front of a deep sky backdrop. Any other space-related props welcome.",AJ94N3I1A434D,1.44E+12,pInspControl,"[Constellations] [Something glittery] You are all stars at the wedding, so we will get your pictures sparkling in front of a deep sky backdrop. Any other space-related props welcome.",5.666666667,1.03890228
9uDifLu4qfChbqGTr,Valentines Candy hearts what is better then gettng married on this day!  And everyone gets candy hearts as a gift,A3GWGTLQNHVQ2M,1.44E+12,Near-Near,[Valentines] [Candy hearts] what is better then gettng married on this day!  And everyone gets candy hearts as a gift,1.5,-1.760414727
9yjgqFw4RfdDjZKdy,"Nutz about you! A bag of your favorite kind of nuts (shells on, please. Share the nuts during cocktail hour, but collect the shells! When the bride and groom walk the gauntlet, we'll shower them with them shells instead of rice (it's more ecologically friendly)",A37H4LHTQ3J1Y8,1.44E+12,Near-Far,"[Nutz about you!] [A bag of your favorite kind of nuts (shells on, please.] Share the nuts during cocktail hour, but collect the shells! When the bride and groom walk the gauntlet, we'll shower them with them shells instead of rice (it's more ecologically friendly)",4.5,0.325152914
A24oydHiy5v2bPkNW,Football Med will be in football uniforms The girls will be in dresses but the men in the groom party will be in player uniforms.,A3OB3T7ZDKXLKE,1.44E+12,Near-Far,[Football] [Med will be in football uniforms] The girls will be in dresses but the men in the groom party will be in player uniforms.,5,0.781337724
Abg5Rz6mQnYCTYTqP,Scuba Scuba gear Underwater Wedding,AF0VG11SRWZUM,1.44E+12,Near-Far,[Scuba] [Scuba gear] Underwater Wedding,5.5,0.964626318
AqaQpeiXHSHLqqxQz,Flowers Bouquet Flowery decorations.  Flowers in everything.  You can eat some flowers too?,A1ESM3HT7G0E6Z,1.44E+12,Near-Far,[Flowers] [Bouquet] Flowery decorations.  Flowers in everything.  You can eat some flowers too?,2.833333333,-0.704043605
BBSX7AB7J4m7K4PsQ,hawaiian lei Guests will get leis to wear at the Hawaiiian themed wedding ,A3GWGTLQNHVQ2M,1.44E+12,Near-Near,[hawaiian] [lei] Guests will get leis to wear at the Hawaiiian themed wedding ,1.714285714,-1.2523205
BHBJPnnCu3rAt5XiG,Fun and games newlywed game They will play the newlywed game at the reception. ,A3OB3T7ZDKXLKE,1.44E+12,Near-Far,[Fun and games] [newlywed game] They will play the newlywed game at the reception. ,4,0.001611957
BMr6NLfBCB5E4D3Rw,Beach Beach clothes Everyone will be wearing their beach clothes and the wedding will be held on a beach.,A1TL6GOSY0W1YC,1.44E+12,Near-Far,[Beach] [Beach clothes] Everyone will be wearing their beach clothes and the wedding will be held on a beach.,2.25,-1.016625721
BzZmv8Y49GxN6Ztnt,Harry POtter Wands The theme is Harry POtter ,A3HNAJE7OJP66A,1.44E+12,Near-Near,[Harry POtter] [Wands] The theme is Harry POtter ,5.4,0.585506879
CBN7ZcQKZGx9wjW2z,Candy Land Theme Candy The wedding will be Candy Land themed and guests will enter into a sugary wonderland. They will be asked to bring their own candy to contribute. ,A3HNAJE7OJP66A,1.44E+12,Near-Near,[Candy Land Theme] [Candy] The wedding will be Candy Land themed and guests will enter into a sugary wonderland. They will be asked to bring their own candy to contribute. ,5.5,1.182256576
CHg7m8KiN4iFPG6Xh,80's big hair bows a 1908's wedding where guest wear 80's inspired fashion items,A3GWGTLQNHVQ2M,1.44E+12,Near-Near,[80's] [big hair bows] a 1908's wedding where guest wear 80's inspired fashion items,3.8,-0.131968067
CNrSKdBHa5zrDHiGu,masquerade mask Each guest will bring a mask to wear during certain dances. Then people will play a guessing game with the masks.,A2ADDMNS8KVPYV,1.44E+12,pInspControl,[masquerade] [mask] Each guest will bring a mask to wear during certain dances. Then people will play a guessing game with the masks.,3.25,-0.713264625
CdsMdbMRpoehbRWhL,80's cartoons Toys Everybody will bring toys and act out their favorite cartoons.,A1BKQCFVTE9173,1.44E+12,Near-Far,[80's cartoons] [Toys] Everybody will bring toys and act out their favorite cartoons.,4,0.287545914
CfMAoqmo5oRHayR8o,Dallas Cowboy Star Dallas Cowboys Trivia Game. Each star will be marked with a number for special drawing at the reception.,A40138RXNDEJL,1.44E+12,Far-Far,[Dallas Cowboy] [Star] Dallas Cowboys Trivia Game. Each star will be marked with a number for special drawing at the reception.,4,0.21821505
ChbequZb4o8CrETi2,"Potluck foods The wedding reception will be an enormous potluck dinner, provided by all guests and wedding parties.",A1JFQYGO8M6EWX,1.44E+12,Near-Near,"[Potluck] [foods] The wedding reception will be an enormous potluck dinner, provided by all guests and wedding parties.",3.666666667,-0.227282496
Cm8vJv5qjv3boztG9,Harry Potter magic wand People will use their wands to cast love spells on the couple!,A1RTGA9KHJ6VS4,1.44E+12,Far-Near,[Harry Potter] [magic wand] People will use their wands to cast love spells on the couple!,4.25,0.532350926
CwiZ79A9pAAZPntpC,"Dr. Seus memorabilia from the books  The theme will be Dr. Seus and the hats, etc will be worn. ",A3HNAJE7OJP66A,1.44E+12,Near-Near,"[Dr. Seus] [memorabilia from the books ] The theme will be Dr. Seus and the hats, etc will be worn. ",5.5,0.694646095
CzKiCTo23GiYcJEE7,Forest tree branches Large tree branches with multiple flowers and candles hanging everywhere. the center pieces will also be trees,A2UYNLN1B4JV8Y,1.44E+12,Near-Far,[Forest] [tree branches] Large tree branches with multiple flowers and candles hanging everywhere. the center pieces will also be trees,3.666666667,-0.062472076
D4HBT2hmCmRYGCKvc,Love heart They will hand out candy hearts to the guests.,A3OB3T7ZDKXLKE,1.44E+12,Near-Far,[Love] [heart] They will hand out candy hearts to the guests.,2.5,-0.592362405
D8N7nKJD7dxCot8oj,Victorian England tea set All guests should bring a tea kettle.,A36W7RZROOARHJ,1.44E+12,Far-Near,[Victorian England] [tea set] All guests should bring a tea kettle.,4.625,0.40016342
D9heMWWWGxfgLrB9b,horses saddle Rodeo theme! The bride and groom will ride in on horses,A2LAKROAU2MVEN,1.44E+12,Far-Far,[horses] [saddle] Rodeo theme! The bride and groom will ride in on horses,3.75,-0.115978985
DkeW6PN4huvgZph5R,"Undersea theme fish bowls Undersea theme would include poolside dining with sea food on the menu. Go with the colors of the water; deep blues, aqua and sea green.Incorporate coral, fish and seashells into decorations for your under the sea weddingReflecting shapes of either, fish, seahorses, mermaids",A3VWJVCU8GRZ08,1.44E+12,Far-Far,"[Undersea theme] [fish bowls] Undersea theme would include poolside dining with sea food on the menu. Go with the colors of the water; deep blues, aqua and sea green.Incorporate coral, fish and seashells into decorations for your under the sea weddingReflecting shapes of either, fish, seahorses, mermaids",3.666666667,-0.312464833
DsntPoF5fhopDnAy6,nudist nudity having a nudist wedding event. Guests are welcome to wear clothing as long as not offended by nudity,A1S6C6EN8MPKC3,1.44E+12,pInspControl,[nudist] [nudity] having a nudist wedding event. Guests are welcome to wear clothing as long as not offended by nudity,4.25,-0.084522306
EZdbuQrteSXzsP59i,Insects Jar Catch fireflies to light the wedding. ,AF0VG11SRWZUM,1.44E+12,Near-Far,[Insects] [Jar] Catch fireflies to light the wedding. ,3.75,0.238610271
EiWkRhcrfTddoatha,The Walking Dead zombie outfit Everyone will wear a zombie outfit to the wedding but the bride and groom will look like the heroes.,A1RTGA9KHJ6VS4,1.44E+12,Far-Near,[The Walking Dead] [zombie outfit] Everyone will wear a zombie outfit to the wedding but the bride and groom will look like the heroes.,5.25,0.587325841
F3KMmzLfFAaSSac5w,Flowers bouquets for everyone To keep it simple maybe a flower themed wedding and everyone gets flowers to hold,A3GWGTLQNHVQ2M,1.44E+12,Near-Near,[Flowers] [bouquets for everyone] To keep it simple maybe a flower themed wedding and everyone gets flowers to hold,2.25,-0.641968208
FGM43Th9PqPsWqbpY,"Story Book Fairy tale  I fairy tale wedding with fairy tale wedding dress and clothing, designs",A1S6C6EN8MPKC3,1.44E+12,pInspControl,"[Story Book] [Fairy tale ] I fairy tale wedding with fairy tale wedding dress and clothing, designs",2.5,-1.087725617
FJmCFfL7TLRAPyEFh,beach boat The wedding will be help on a boat,A1B5SSGMTAQ9B5,1.44E+12,Far-Far,[beach] [boat] The wedding will be help on a boat,2.875,-0.822529031
FRPHqZp86PDpTxAa3,Serial Killers Axes The wedding will be extremely creepy.,A1JFQYGO8M6EWX,1.44E+12,Near-Near,[Serial Killers] [Axes] The wedding will be extremely creepy.,5.857142857,0.630276269
FnZfDmtQjALc5a6Zd,"Minecraft Handcrafted weapon or Tool There will be games and party activities themed around Minecraft. One will be a building block activity, where you try to build your dream house, castle, cave or whatever. Another will be a photo op with your props - the most creative pose/photo wins a prize!",A3O4LC94ZRV6SH,1.44E+12,Far-Far,"[Minecraft] [Handcrafted weapon or Tool] There will be games and party activities themed around Minecraft. One will be a building block activity, where you try to build your dream house, castle, cave or whatever. Another will be a photo op with your props - the most creative pose/photo wins a prize!",7,1.032102988
FoiYYu38D5eZPc7J4,"memories disposable cameras place disposable cameras (2/3) at the tables.  this will allow your guests to take pictures throughout the event.  after, these photos can be developed and turn into a way better photobook than any photographer will give you of your guests enjoying themselves.",A38VPNGB4ZXGF0,1.44E+12,pInspControl,"[memories] [disposable cameras] place disposable cameras (2/3) at the tables.  this will allow your guests to take pictures throughout the event.  after, these photos can be developed and turn into a way better photobook than any photographer will give you of your guests enjoying themselves.",5,0.502216101
FsZ7GHDxHaGDBMZF3,Sweets Candy Candy will be used to decorate all of the tables.,A1BKQCFVTE9173,1.44E+12,Near-Far,[Sweets] [Candy] Candy will be used to decorate all of the tables.,3.8,-0.222888007
